codigo_pedido;data_pedido;data_entrega;codigo_produto 1;codigo_produto 2;codigo_produto 3;codigo_produto4;quantidade;codigo_canal 1;codigo_canal 2;codigo_canal 3;codigo_canal 4;sts
7600;01/05/2018;01/05/2018;PRP021;BT0024;114;;36;10-50-60;0350;2077899B;2088538;
7601;01/05/2018;01/05/2018;PRP021;BT0024;215;;72;10-50-60;0350;2077899B;2088538;
7602;01/05/2018;01/05/2018;PRP021;BT0061;BT2033;;72;10-50-60;0350;2077899B;2088538;
7603;01/05/2018;01/05/2018;PRP138;BT0061;BT2024;;30;10-50-60;0350;2030219B;2030228;
7604;01/05/2018;01/05/2018;PRP046;BT0008;BTN490557;;125;10-50-60;0350;2030219B;2030228;
7605;01/05/2018;01/05/2018;PRP055;BT0024;1302;;24;10-50-60;0350;2030219B;2030228;
7606;01/05/2018;01/05/2018;PRP067;BT0061;BT2003;;75;10-50-60;0350;2030219B;2030228;
7607;01/05/2018;01/05/2018;PRP067;BT0060;BT4072;;90;10-50-60;0350;2030219B;2030228;
7608;01/05/2018;01/05/2018;PRP021;BT0024;115;;108;10-50-60;0350;2030219B;2030228;
7609;01/05/2018;01/05/2018;PRP046;BT0008;BTN49065;;48;10-50-60;0350;2030219B;2030228;
7610;01/05/2018;01/05/2018;PRP066;BT0024;1002;;36;10-50-60;0350;2030219B;2030228;
7611;01/05/2018;01/05/2018;PRP055;BT0024;1292;;24;10-50-60;0350;2030219B;2030228;
7612;01/05/2018;01/05/2018;PRP055;BT0024;BT1222;;36;10-50-60;0350;2030219B;2030228;
7613;01/05/2018;01/05/2018;PRP021;BT0059;565;;36;10-50-60;0350;2030219B;2030228;
7614;01/05/2018;01/05/2018;PRP055;BT0024;BT1232;;24;10-50-60;0350;2030219B;2030228;
7615;01/05/2018;01/05/2018;PRP021;BT0024;114;;36;10-50-60;0350;2030219B;2030228;
7616;01/05/2018;01/05/2018;PRP138;BT0024;BT1932;;6;10-50-60;0350;2030219B;2030228;
7617;01/05/2018;01/05/2018;PRP047;BT0024;150;;12;10-50-60;0350;2030219B;2030228;
7618;01/05/2018;01/05/2018;PRP138;BT0024;BT192R;;12;10-50-60;0350;2030219B;2030228;
7619;01/05/2018;01/05/2018;PRP021;BT0024;113;;36;10-50-60;0350;2030219B;2030228;
7620;01/05/2018;01/05/2018;PRP138;BT0024;144R;;6;10-50-60;0350;2030219B;2030228;
7621;01/05/2018;01/05/2018;PRP046;BT0008;49055;;25;10-50-60;0350;2030219B;2030228;
7622;01/05/2018;01/05/2018;PRP055;BT0008;611;;12;10-50-60;0350;2030219B;2030228;
7623;01/05/2018;01/05/2018;PRP021;BT0024;215;;36;10-50-60;0350;2030219B;2030228;
7624;01/05/2018;01/05/2018;PRP138;BT0024;1442;;120;10-50-60;0350;2085771B;2085889;
7625;01/05/2018;01/05/2018;PRP001;BT0024;BT203;;96;10-50-60;0350;2085771B;2085889;
7626;01/05/2018;01/05/2018;PRP025;BT0008;450120;;1200;10-50-60;0350;2085771B;2085889;
7627;01/05/2018;01/05/2018;PRP025;BT0008;4544D144;;288;10-50-60;0350;2085771B;2085889;
7628;01/05/2018;01/05/2018;PRP021;BT0024;115;;216;10-50-60;0350;2085771B;2085889;
7629;01/05/2018;01/05/2018;PRP001;BT0024;BT203;;48;10-50-60;0350;2030219B;2030230;
7630;01/05/2018;01/05/2018;PRP046;BT0008;BTN490557;;125;10-50-60;0350;2030219B;2030230;
7631;01/05/2018;01/05/2018;PRP046;BT0008;BTN49065;;72;10-50-60;0350;2030219B;2030230;
7632;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;60;10-50-60;0350;2030219B;2030230;
7633;01/05/2018;01/05/2018;PRP067;BT0061;BT2003;;90;10-50-60;0350;2030219B;2030230;
7634;01/05/2018;01/05/2018;PRP066;BT0024;1002;;48;10-50-60;0350;2030219B;2030230;
7635;01/05/2018;01/05/2018;PRP138;BT0024;BT1932;;12;10-50-60;0350;2030219B;2030230;
7636;01/05/2018;01/05/2018;PRP055;BT0024;1302;;12;10-50-60;0350;2030219B;2030230;
7637;01/05/2018;01/05/2018;PRP138;BT0061;BT2024;;12;10-50-60;0350;2030219B;2030230;
7638;01/05/2018;01/05/2018;PRP067;BT0060;BT4072;;45;10-50-60;0350;2030219B;2030230;
7639;01/05/2018;01/05/2018;PRP138;BT0024;1442;;6;10-50-60;0350;2030219B;2030230;
7640;01/05/2018;01/05/2018;PRP021;BT0024;114;;36;10-50-60;0350;2030219B;2030230;
7641;01/05/2018;01/05/2018;PRP047;BT0024;150;;12;10-50-60;0350;2030219B;2030230;
7642;01/05/2018;01/05/2018;PRP055;BT0024;1292;;12;10-50-60;0350;2030219B;2030230;
7643;01/05/2018;01/05/2018;PRP138;BT0024;BT192R;;12;10-50-60;0350;2030219B;2030230;
7644;01/05/2018;01/05/2018;PRP067;BT0024;1672;;12;10-50-60;0350;2030219B;2030230;
7645;01/05/2018;01/05/2018;PRP021;BT0024;115;;36;10-50-60;0350;2030219B;2030230;
7646;01/05/2018;01/05/2018;PRP021;BT0024;113;;36;10-50-60;0350;2030219B;2030230;
7647;01/05/2018;01/05/2018;PRP055;BT0024;BT1232;;12;10-50-60;0350;2030219B;2030230;
7648;01/05/2018;01/05/2018;PRP055;BT0024;BT1222;;12;10-50-60;0350;2030219B;2030230;
7649;01/05/2018;01/05/2018;PRP046;BT0008;49055;;25;10-50-60;0350;2030219B;2030230;
7650;01/05/2018;01/05/2018;PRP021;BT0059;565;;-12;10-50-60;0350;2030219B;2030230;
7651;01/05/2018;01/05/2018;PRP001;BT0008;3215;;-72;10-50-60;0350;2030219B;2030230;
7652;01/05/2018;01/05/2018;PRP025;BT0061;45110;;-1200;10-50-60;0350;2030219B;2030230;
7653;01/05/2018;01/05/2018;PRP025;BT0008;BTN45010;;450;10-50-60;0350;2045541B;2027629;
7654;01/05/2018;01/05/2018;PRP047;BT0024;150;;96;10-50-60;0350;2045541B;2027629;
7655;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;105;10-50-60;0350;2045541B;2027629;
7656;01/05/2018;01/05/2018;PRP066;BT0024;1002;;72;10-50-60;0350;2045541B;2027629;
7657;01/05/2018;01/05/2018;PRP047;BT0024;BT140;;48;10-50-60;0350;2045541B;2027629;
7658;01/05/2018;01/05/2018;PRP021;BT0024;115;;0;10-50-60;0350;2045541B;2027629;
7659;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;-12;10-50-60;0350;2045541B;2027629;
7660;01/05/2018;01/05/2018;PRP138;BT0024;1442;;-6;10-50-60;0350;2045541B;2027629;
7661;01/05/2018;01/05/2018;PRP021;BT0059;565;;-24;10-50-60;0350;2045541B;2027629;
7662;01/05/2018;01/05/2018;PRP025;BT0008;BT45010;;-20;10-50-60;0350;2045541B;2027629;
7663;01/05/2018;01/05/2018;PRP047;BT0024;BT120;;-36;10-50-60;0350;2045541B;2027629;
7664;01/05/2018;01/05/2018;PRP138;BT0024;144R;;-18;10-50-60;0350;2045541B;2027629;
7665;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;60;10-50-60;0350;2010737B;2010746;
7666;01/05/2018;01/05/2018;PRP138;BT0024;136R;;12;10-50-60;0350;2010737B;2010746;
7667;01/05/2018;01/05/2018;PRP138;BT0024;BT1980;;12;10-50-60;0350;2010737B;2010746;
7668;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;12;10-50-60;0350;2010737B;2010746;
7669;01/05/2018;01/05/2018;PRP021;BT0059;565;;36;10-50-60;0350;2010737B;2010746;
7670;01/05/2018;01/05/2018;PRP055;BT0024;1282;;24;10-50-60;0350;2010737B;2010746;
7671;01/05/2018;01/05/2018;PRP066;BT0024;1882;;12;10-50-60;0350;2010737B;2010746;
7672;01/05/2018;01/05/2018;PRP046;BT0008;BT5005;;24;10-50-60;0350;2010737B;2010746;
7673;01/05/2018;01/05/2018;PRP021;BT0059;566;;12;10-50-60;0350;2010737B;2010746;
7674;01/05/2018;01/05/2018;PRP138;BT0024;1322;;12;10-50-60;0350;2010737B;2010746;
7675;01/05/2018;01/05/2018;PRP067;BT0024;BT164215;;15;10-50-60;0350;2010737B;2010746;
7676;01/05/2018;01/05/2018;PRP047;BT0024;BT12;;12;10-50-60;0350;2010737B;2010746;
7677;01/05/2018;01/05/2018;PRP067;BT0024;1692;;12;10-50-60;0350;2010737B;2010746;
7678;01/05/2018;01/05/2018;PRP066;BT0024;1002;;12;10-50-60;0350;2010737B;2010746;
7679;01/05/2018;01/05/2018;PRP021;BT0024;112;;36;10-50-60;0350;2010737B;2010746;
7680;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;12;10-50-60;0350;2010737B;2010746;
7681;01/05/2018;01/05/2018;PRP046;BT0008;BT4981;;24;10-50-60;0350;2010737B;2010746;
7682;01/05/2018;01/05/2018;PRP055;BT0024;1272;;12;10-50-60;0350;2010737B;2010746;
7683;01/05/2018;01/05/2018;PRP138;BT0024;144R;;6;10-50-60;0350;2010737B;2010746;
7684;01/05/2018;01/05/2018;PRP025;BT0008;BTN45010;;400;10-50-60;0350;2077899B;2078257;
7685;01/05/2018;01/05/2018;PRP066;BT0024;1002;;60;10-50-60;0350;2077899B;2078257;
7686;01/05/2018;01/05/2018;PRP067;BT0061;BT2003;;75;10-50-60;0350;2077899B;2078257;
7687;01/05/2018;01/05/2018;PRP047;BT0024;150;;36;10-50-60;0350;2077899B;2078257;
7688;01/05/2018;01/05/2018;PRP021;BT0059;567;;36;10-50-60;0350;2077899B;2078257;
7689;01/05/2018;01/05/2018;PRP046;BT0008;49055;;100;10-50-60;0350;2077899B;2078257;
7690;01/05/2018;01/05/2018;PRP055;BT0061;BT2025;;36;10-50-60;0350;2077899B;2078257;
7691;01/05/2018;01/05/2018;PRP066;BT0061;BT2022;;36;10-50-60;0350;2077899B;2078257;
7692;01/05/2018;01/05/2018;PRP046;BT0008;49057;;50;10-50-60;0350;2077899B;2078257;
7693;01/05/2018;01/05/2018;PRP046;BT0008;BTN49065;;24;10-50-60;0350;2077899B;2078257;
7694;01/05/2018;01/05/2018;PRP067;BT0061;BT2003;;150;10-50-60;0350;2077899B;2085786;
7695;01/05/2018;01/05/2018;PRP046;BT0008;49056;;225;10-50-60;0350;2077899B;2085786;
7696;01/05/2018;01/05/2018;PRP066;BT0024;1002;;60;10-50-60;0350;2077899B;2085786;
7697;01/05/2018;01/05/2018;PRP046;BT0008;49055;;175;10-50-60;0350;2077899B;2085786;
7698;01/05/2018;01/05/2018;PRP046;BT0008;49057;;175;10-50-60;0350;2077899B;2085786;
7699;01/05/2018;01/05/2018;PRP067;BT0061;BT2012;;75;10-50-60;0350;2077899B;2085786;
7700;01/05/2018;01/05/2018;PRP055;BT0061;BT2025;;48;10-50-60;0350;2077899B;2085786;
7701;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;24;10-50-60;0350;2077899B;2085786;
7702;01/05/2018;01/05/2018;PRP021;BT0059;565;;24;10-50-60;0350;2077899B;2085786;
7703;01/05/2018;01/05/2018;PRP055;BT0024;BT1232;;24;10-50-60;0350;2077899B;2085786;
7704;01/05/2018;01/05/2018;PRP138;BT0061;BTN2024R;;18;10-50-60;0350;2077899B;2085786;
7705;01/05/2018;01/05/2018;PRP047;BT0024;150;;24;10-50-60;0350;2077899B;2085786;
7706;01/05/2018;01/05/2018;PRP001;BT0024;499;;24;10-50-60;0350;2077899B;2085786;
7707;01/05/2018;01/05/2018;PRP046;BT0008;BTN49065;;24;10-50-60;0350;2077899B;2085786;
7708;01/05/2018;01/05/2018;PRP021;BT0024;112;;36;10-50-60;0350;2077899B;2085786;
7709;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;42;10-50-60;0350;2010737B;2010767;
7710;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;75;10-50-60;0350;2010737B;2010767;
7711;01/05/2018;01/05/2018;PRP047;BT0024;150;;36;10-50-60;0350;2010737B;2010767;
7712;01/05/2018;01/05/2018;PRP066;BT0024;1002;;24;10-50-60;0350;2010737B;2010767;
7713;01/05/2018;01/05/2018;PRP047;BT0024;BT120;;24;10-50-60;0350;2010737B;2010767;
7714;01/05/2018;01/05/2018;PRP066;BT0024;1882;;12;10-50-60;0350;2010737B;2010767;
7715;01/05/2018;01/05/2018;PRP021;BT0059;566;;12;10-50-60;0350;2010737B;2010767;
7716;01/05/2018;01/05/2018;PRP055;BT0024;1302;;12;10-50-60;0350;2010737B;2010767;
7717;01/05/2018;01/05/2018;PRP055;BT0024;1292;;12;10-50-60;0350;2010737B;2010767;
7718;01/05/2018;01/05/2018;PRP067;BT0024;1182;;12;10-50-60;0350;2010737B;2010767;
7719;01/05/2018;01/05/2018;PRP003;BT0024;1384;;6;10-50-60;0350;2010737B;2010767;
7720;01/05/2018;01/05/2018;PRP055;BT0024;1282;;12;10-50-60;0350;2010737B;2010767;
7721;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;60;10-50-60;0350;2010737B;2010744;
7722;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;18;10-50-60;0350;2010737B;2010744;
7723;01/05/2018;01/05/2018;PRP021;BT0059;566;;24;10-50-60;0350;2010737B;2010744;
7724;01/05/2018;01/05/2018;PRP066;BT0024;1882;;12;10-50-60;0350;2010737B;2010744;
7725;01/05/2018;01/05/2018;PRP138;BT0024;144R;;12;10-50-60;0350;2010737B;2010744;
7726;01/05/2018;01/05/2018;PRP138;BT0024;BT1922;;6;10-50-60;0350;2010737B;2010744;
7727;01/05/2018;01/05/2018;PRP055;BT0024;1302;;12;10-50-60;0350;2010737B;2010744;
7728;01/05/2018;01/05/2018;PRP067;BT0024;BT164215;;15;10-50-60;0350;2010737B;2010744;
7729;01/05/2018;01/05/2018;PRP055;BT0024;1292;;12;10-50-60;0350;2010737B;2010744;
7730;01/05/2018;01/05/2018;PRP067;BT0024;1182;;12;10-50-60;0350;2010737B;2010744;
7731;01/05/2018;01/05/2018;PRP066;BT0024;1002;;12;10-50-60;0350;2010737B;2010744;
7732;01/05/2018;01/05/2018;PRP138;BT0024;1352;;6;10-50-60;0350;2010737B;2010744;
7733;01/05/2018;01/05/2018;PRP047;BT0024;150;;12;10-50-60;0350;2010737B;2010744;
7734;01/05/2018;01/05/2018;PRP047;BT0024;BT120;;12;10-50-60;0350;2010737B;2010744;
7735;01/05/2018;01/05/2018;PRP055;BT0024;1282;;12;10-50-60;0350;2010737B;2010744;
7736;01/05/2018;01/05/2018;PRP047;BT0024;145;;36;10-50-60;0350;2010737B;2010744;
7737;01/05/2018;01/05/2018;PRP138;BT0024;BT190R;;6;10-50-60;0350;2010737B;2010744;
7738;01/05/2018;01/05/2018;PRP055;BT0024;1272;;12;10-50-60;0350;2010737B;2010744;
7739;01/05/2018;01/05/2018;PRP021;BT0059;565;;12;10-50-60;0350;2010737B;2010744;
7740;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;30;10-50-60;0350;2010737B;2010747;
7741;01/05/2018;01/05/2018;PRP021;BT0059;566;;36;10-50-60;0350;2010737B;2010747;
7742;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;60;10-50-60;0350;2010737B;2010747;
7743;01/05/2018;01/05/2018;PRP138;BT0024;BT1902;;6;10-50-60;0350;2010737B;2010747;
7744;01/05/2018;01/05/2018;PRP021;BT0059;565;;48;10-50-60;0350;2010737B;2010747;
7745;01/05/2018;01/05/2018;PRP138;BT0024;BT1912;;4;10-50-60;0350;2010737B;2010747;
7746;01/05/2018;01/05/2018;PRP055;BT0024;1292;;12;10-50-60;0350;2010737B;2010747;
7747;01/05/2018;01/05/2018;PRP067;BT0024;1182;;12;10-50-60;0350;2010737B;2010747;
7748;01/05/2018;01/05/2018;PRP047;BT0024;150;;12;10-50-60;0350;2010737B;2010747;
7749;01/05/2018;01/05/2018;PRP046;BT0008;BT4990;;24;10-50-60;0350;2010737B;2010747;
7750;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;12;10-50-60;0350;2010737B;2010747;
7751;01/05/2018;01/05/2018;PRP047;BT0024;BT140;;6;10-50-60;0350;2010737B;2010747;
7752;01/05/2018;01/05/2018;PRP138;BT0024;BT1902;;11;10-50-60;0350;2015221B;2083273;
7753;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;30;10-50-60;0350;2015221B;2083273;
7754;01/05/2018;01/05/2018;PRP138;BT0024;BT1972;;6;10-50-60;0350;2015221B;2083273;
7755;01/05/2018;01/05/2018;PRP138;BT0024;BT1922;;12;10-50-60;0350;2015221B;2083273;
7756;01/05/2018;01/05/2018;PRP025;BT0010;853;;60;10-50-60;0350;2015221B;2083273;
7757;01/05/2018;01/05/2018;PRP077;BT0063;9033;;12;10-50-60;0350;2015221B;2083273;
7758;01/05/2018;01/05/2018;PRP021;BT0024;BTN114H;;24;10-50-60;0350;2015221B;2083273;
7759;01/05/2018;01/05/2018;PRP021;BT0059;BTN566P;;12;10-50-60;0350;2015221B;2083273;
7760;01/05/2018;01/05/2018;PRP021;BT0059;BTN566B;;12;10-50-60;0350;2015221B;2083273;
7761;01/05/2018;01/05/2018;PRP047;BT0024;BTN120H;;12;10-50-60;0350;2015221B;2083273;
7762;01/05/2018;01/05/2018;PRP066;BT0024;BTN1002H;;12;10-50-60;0350;2015221B;2083273;
7763;01/05/2018;01/05/2018;PRP021;BT0059;BTN565P;;12;10-50-60;0350;2015221B;2083273;
7764;01/05/2018;01/05/2018;PRP138;BT0024;136R;;12;10-50-60;0350;2010737B;2010752;
7765;01/05/2018;01/05/2018;PRP138;BT0024;1362;;6;10-50-60;0350;2010737B;2010752;
7766;01/05/2018;01/05/2018;PRP066;BT0024;1882;;12;10-50-60;0350;2010737B;2010752;
7767;01/05/2018;01/05/2018;PRP046;BT0008;BT5005;;24;10-50-60;0350;2010737B;2010752;
7768;01/05/2018;01/05/2018;PRP021;BT0059;566;;12;10-50-60;0350;2010737B;2010752;
7769;01/05/2018;01/05/2018;PRP021;BT0059;565;;24;10-50-60;0350;2010737B;2010752;
7770;01/05/2018;01/05/2018;PRP047;BT0024;BT12;;12;10-50-60;0350;2010737B;2010752;
7771;01/05/2018;01/05/2018;PRP066;BT0024;1002;;12;10-50-60;0350;2010737B;2010752;
7772;01/05/2018;01/05/2018;PRP067;BT0024;1692;;12;10-50-60;0350;2010737B;2010752;
7773;01/05/2018;01/05/2018;PRP138;BT0024;1352;;6;10-50-60;0350;2010737B;2010752;
7774;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;6;10-50-60;0350;2010737B;2010752;
7775;01/05/2018;01/05/2018;PRP047;BT0024;150;;12;10-50-60;0350;2010737B;2010752;
7776;01/05/2018;01/05/2018;PRP047;BT0024;BT120;;12;10-50-60;0350;2010737B;2010752;
7777;01/05/2018;01/05/2018;PRP047;BT0024;145;;36;10-50-60;0350;2010737B;2010752;
7778;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;15;10-50-60;0350;2010737B;2010752;
7779;01/05/2018;01/05/2018;PRP046;BT0008;BT5004;;12;10-50-60;0350;2010737B;2010752;
7780;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;66;10-50-60;0350;2010737B;2010740;
7781;01/05/2018;01/05/2018;PRP138;BT0024;BT1980;;12;10-50-60;0350;2010737B;2010740;
7782;01/05/2018;01/05/2018;PRP021;BT0059;565;;24;10-50-60;0350;2010737B;2010740;
7783;01/05/2018;01/05/2018;PRP055;BT0024;1282;;12;10-50-60;0350;2010737B;2010740;
7784;01/05/2018;01/05/2018;PRP046;BT0008;BT4990;;24;10-50-60;0350;2010737B;2010740;
7785;01/05/2018;01/05/2018;PRP021;BT0024;BT270;;12;10-50-60;0350;2010737B;2010740;
7786;01/05/2018;01/05/2018;PRP138;BT0024;144R;;6;10-50-60;0350;2010737B;2010740;
7787;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;75;10-50-60;0350;2010737B;2063283;
7788;01/05/2018;01/05/2018;PRP055;BT0024;1282;;24;10-50-60;0350;2010737B;2063283;
7789;01/05/2018;01/05/2018;PRP055;BT0024;1272;;24;10-50-60;0350;2010737B;2063283;
7790;01/05/2018;01/05/2018;PRP046;BT0008;4951;;24;10-50-60;0350;2010737B;2063283;
7791;01/05/2018;01/05/2018;PRP067;BT0024;BT164215;;15;10-50-60;0350;2010737B;2063283;
7792;01/05/2018;01/05/2018;PRP021;BT0059;565;;24;10-50-60;0350;2010737B;2063283;
7793;01/05/2018;01/05/2018;PRP138;BT0024;1442;;6;10-50-60;0350;2010737B;2063283;
7794;01/05/2018;01/05/2018;PRP047;BT0024;BT12;;12;10-50-60;0350;2010737B;2063283;
7795;01/05/2018;01/05/2018;PRP066;BT0024;1002;;12;10-50-60;0350;2010737B;2063283;
7796;01/05/2018;01/05/2018;PRP047;BT0024;BT120;;12;10-50-60;0350;2010737B;2063283;
7797;01/05/2018;01/05/2018;PRP046;BT0008;BT4990;;24;10-50-60;0350;2010737B;2063283;
7798;01/05/2018;01/05/2018;PRP046;BT0008;4933;;15;10-50-60;0350;2010737B;2063283;
7799;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;30;10-50-60;0350;2010737B;2080701;
7800;01/05/2018;01/05/2018;PRP138;BT0024;1352;;12;10-50-60;0350;2010737B;2080701;
7801;01/05/2018;01/05/2018;PRP066;BT0024;1882;;12;10-50-60;0350;2010737B;2080701;
7802;01/05/2018;01/05/2018;PRP021;BT0059;566;;12;10-50-60;0350;2010737B;2080701;
7803;01/05/2018;01/05/2018;PRP055;BT0024;1302;;12;10-50-60;0350;2010737B;2080701;
7804;01/05/2018;01/05/2018;PRP021;BT0059;565;;24;10-50-60;0350;2010737B;2080701;
7805;01/05/2018;01/05/2018;PRP066;BT0024;1002;;12;10-50-60;0350;2010737B;2080701;
7806;01/05/2018;01/05/2018;PRP047;BT0024;150;;12;10-50-60;0350;2010737B;2080701;
7807;01/05/2018;01/05/2018;PRP055;BT0024;1282;;12;10-50-60;0350;2010737B;2080701;
7808;01/05/2018;01/05/2018;PRP047;BT0024;150;;36;10-50-60;0350;2010737B;2010749;
7809;01/05/2018;01/05/2018;PRP055;BT0024;1282;;36;10-50-60;0350;2010737B;2010749;
7810;01/05/2018;01/05/2018;PRP066;BT0024;1002;;24;10-50-60;0350;2010737B;2010749;
7811;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;12;10-50-60;0350;2010737B;2010749;
7812;01/05/2018;01/05/2018;PRP066;BT0024;1882;;12;10-50-60;0350;2010737B;2010749;
7813;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;30;10-50-60;0350;2010737B;2010749;
7814;01/05/2018;01/05/2018;PRP138;BT0024;1442;;6;10-50-60;0350;2010737B;2010749;
7815;01/05/2018;01/05/2018;PRP067;BT0024;1692;;12;10-50-60;0350;2010737B;2010749;
7816;01/05/2018;01/05/2018;PRP047;BT0024;145;;36;10-50-60;0350;2010737B;2010749;
7817;01/05/2018;01/05/2018;PRP055;BT0024;1272;;12;10-50-60;0350;2010737B;2010749;
7818;01/05/2018;01/05/2018;PRP138;BT0024;144R;;6;10-50-60;0350;2010737B;2010749;
7819;01/05/2018;01/05/2018;PRP046;BT0008;BT5004;;12;10-50-60;0350;2010737B;2010749;
7820;01/05/2018;01/05/2018;PRP021;BT0059;565;;12;10-50-60;0350;2010737B;2010749;
7821;01/05/2018;01/05/2018;PRP138;BT0024;1442144R1;;-30;10-50-60;0350;2010737B;2010749;
7822;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;18;10-50-60;0350;2010737B;2010737;
7823;01/05/2018;01/05/2018;PRP138;BT0024;BT1922;;6;10-50-60;0350;2010737B;2010737;
7824;01/05/2018;01/05/2018;PRP055;BT0024;1292;;12;10-50-60;0350;2010737B;2010737;
7825;01/05/2018;01/05/2018;PRP108;BT0008;BT311;;25;10-50-60;0350;2010737B;2010737;
7826;01/05/2018;01/05/2018;PRP003;BT0024;1384;;6;10-50-60;0350;2010737B;2010737;
7827;01/05/2018;01/05/2018;PRP047;BT0024;150;;12;10-50-60;0350;2010737B;2010737;
7828;01/05/2018;01/05/2018;PRP138;BT0024;BT1902;;2;10-50-60;0350;2010737B;2010737;
7829;01/05/2018;01/05/2018;PRP047;BT0024;BT120;;12;10-50-60;0350;2010737B;2010737;
7830;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;15;10-50-60;0350;2010737B;2010737;
7831;01/05/2018;01/05/2018;PRP046;BT0008;BT4991;;12;10-50-60;0350;2010737B;2010737;
7832;01/05/2018;01/05/2018;PRP055;BT0024;1272;;12;10-50-60;0350;2010737B;2010737;
7833;01/05/2018;01/05/2018;PRP046;BT0008;4933;;15;10-50-60;0350;2010737B;2010737;
7834;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;60;10-50-60;0350;2010737B;2010742;
7835;01/05/2018;01/05/2018;PRP021;BT0059;565;;48;10-50-60;0350;2010737B;2010742;
7836;01/05/2018;01/05/2018;PRP138;BT0024;BT1980;;12;10-50-60;0350;2010737B;2010742;
7837;01/05/2018;01/05/2018;PRP021;BT0024;BT270;;12;10-50-60;0350;2010737B;2010742;
7838;01/05/2018;01/05/2018;PRP055;BT0024;1272;;12;10-50-60;0350;2010737B;2010742;
7839;01/05/2018;01/05/2018;PRP138;BT0024;144R;;6;10-50-60;0350;2010737B;2010742;
7840;01/05/2018;01/05/2018;PRP138;BT0024;134R;;-20;10-50-60;0350;2010737B;2010742;
7841;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;48;10-50-60;0350;2010737B;2010755;
7842;01/05/2018;01/05/2018;PRP021;BT0059;565;;24;10-50-60;0350;2010737B;2010755;
7843;01/05/2018;01/05/2018;PRP025;BT0008;4544;;60;10-50-60;0350;2010737B;2010755;
7844;01/05/2018;01/05/2018;PRP055;BT0024;1282;;12;10-50-60;0350;2010737B;2010755;
7845;01/05/2018;01/05/2018;PRP021;BT0024;113;;36;10-50-60;0350;2010737B;2010755;
7846;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;15;10-50-60;0350;2010737B;2010755;
7847;01/05/2018;01/05/2018;PRP138;BT0024;BTN1442144;;18;10-50-60;0350;2010737B;2010750;
7848;01/05/2018;01/05/2018;PRP138;BT0024;BT1902;;6;10-50-60;0350;2010737B;2010750;
7849;01/05/2018;01/05/2018;PRP066;BT0024;1882;;12;10-50-60;0350;2010737B;2010750;
7850;01/05/2018;01/05/2018;PRP046;BT0008;4951;;24;10-50-60;0350;2010737B;2010750;
7851;01/05/2018;01/05/2018;PRP066;BT0024;1002;;12;10-50-60;0350;2010737B;2010750;
7852;01/05/2018;01/05/2018;PRP047;BT0024;150;;12;10-50-60;0350;2010737B;2010750;
7853;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;15;10-50-60;0350;2010737B;2010750;
7854;01/05/2018;01/05/2018;PRP138;BT0024;144R;;6;10-50-60;0350;2010737B;2010750;
7855;01/05/2018;01/05/2018;PRP067;BT0024;BT167215;;210;10-50-60;0350;2045541B;2024594;
7856;01/05/2018;01/05/2018;PRP138;BT0024;BT1902;;6;10-50-60;0350;2045541B;2024594;
7857;01/05/2018;01/05/2018;PRP047;BT0024;BT140;;24;10-50-60;0350;2045541B;2024594;
7858;01/05/2018;01/05/2018;PRP021;BT0024;115;;72;10-50-60;0350;2045541B;2024594;
7859;01/05/2018;01/05/2018;PRP047;BT0024;150;;12;10-50-60;0350;2045541B;2024594;
7860;01/05/2018;01/05/2018;PRP138;BT0024;144R;;-6;10-50-60;0350;2045541B;2024594;
7861;01/05/2018;01/05/2018;PRP138;BT0024;1442;;-6;10-50-60;0350;2045541B;2024594;
7862;01/05/2018;01/05/2018;PRP047;BT0024;BT120;;-36;10-50-60;0350;2045541B;2024594;
